Index,UTC,Lat,Lon,Alt (HAE),PDOP,HDOP,VDOP,Fix type (GPS),SVs Used,Carrier Range Status,RTK Fix Type
478,18:30:48.000 08/15/2024,41.88565183,-87.65403200,152.800,1.8,1.2,1.4,3D,15,0,No Fix
479,18:30:49.000 08/15/2024,41.88565333,-87.65401967,152.100,1.9,1.4,1.4,3D,13,0,No Fix
480,18:30:50.000 08/15/2024,41.88565133,-87.65400717,151.800,1.8,1.1,1.4,3D,15,0,No Fix
481,18:30:51.000 08/15/2024,41.88565050,-87.65399550,151.700,1.9,1.3,1.3,3D,12,0,No Fix
482,18:30:52.000 08/15/2024,41.88564983,-87.65398433,151.700,1.4,0.9,1.1,3D,14,0,No Fix
483,18:30:53.000 08/15/2024,41.88564950,-87.65397150,151.600,1.6,0.9,1.3,3D,12,0,No Fix
484,18:30:54.000 08/15/2024,41.88564850,-87.65395850,151.600,1.3,0.7,1.1,3D,16,0,No Fix
485,18:30:55.000 08/15/2024,41.88564883,-87.65394617,151.300,1.5,0.9,1.2,3D,14,0,No Fix
486,18:30:56.000 08/15/2024,41.88564967,-87.65393350,151.400,1.7,1.0,1.3,3D,12,0,No Fix
487,18:30:57.000 08/15/2024,41.88565250,-87.65392100,151.200,1.6,1.0,1.3,3D,11,0,No Fix
488,18:30:58.000 08/15/2024,41.88565183,-87.65390867,151.400,1.4,0.8,1.1,3D,14,0,No Fix
489,18:30:59.000 08/15/2024,41.88565333,-87.65389517,151.200,2.4,1.4,2.0,3D,11,0,No Fix
490,18:31:00.000 08/15/2024,41.88565200,-87.65388183,151.500,1.6,1.0,1.2,3D,13,0,No Fix
491,18:31:01.000 08/15/2024,41.88565083,-87.65386850,151.900,1.5,0.8,1.2,3D,14,0,No Fix
492,18:31:02.000 08/15/2024,41.88564817,-87.65385433,152.200,1.5,0.8,1.2,3D,14,0,No Fix
493,18:31:03.000 08/15/2024,41.88564750,-87.65384033,152.200,1.8,1.0,1.6,3D,12,0,No Fix
494,18:31:04.000 08/15/2024,41.88564883,-87.65382583,152.200,1.7,1.0,1.4,3D,12,0,No Fix
495,18:31:05.000 08/15/2024,41.88564950,-87.65381167,152.300,2.0,1.4,1.4,3D,12,0,No Fix
496,18:31:06.000 08/15/2024,41.88565200,-87.65379750,152.300,2.2,1.6,1.5,3D,11,0,No Fix
497,18:31:07.000 08/15/2024,41.88565350,-87.65378367,152.300,1.9,1.3,1.3,3D,13,0,No Fix
498,18:31:08.000 08/15/2024,41.88565167,-87.65376983,153.000,1.6,0.9,1.4,3D,13,0,No Fix
499,18:31:09.000 08/15/2024,41.88565350,-87.65375650,153.000,1.6,1.0,1.2,3D,14,0,No Fix
500,18:31:10.000 08/15/2024,41.88565667,-87.65374350,152.800,2.1,1.1,1.7,3D,11,0,No Fix
501,18:31:11.000 08/15/2024,41.88566033,-87.65373167,152.800,1.6,0.9,1.4,3D,13,0,No Fix
502,18:31:12.000 08/15/2024,41.88566333,-87.65371967,152.800,1.9,1.3,1.3,3D,12,0,No Fix
503,18:31:13.000 08/15/2024,41.88566400,-87.65370683,152.900,1.6,1.0,1.3,3D,13,0,No Fix
504,18:31:14.000 08/15/2024,41.88566333,-87.65369300,152.900,1.5,0.9,1.3,3D,14,0,No Fix
505,18:31:15.000 08/15/2024,41.88566250,-87.65367983,153.000,1.6,1.0,1.3,3D,14,0,No Fix
506,18:31:16.000 08/15/2024,41.88566333,-87.65366800,153.300,1.5,0.9,1.3,3D,14,0,No Fix
507,18:31:17.000 08/15/2024,41.88566183,-87.65365517,153.500,1.8,0.9,1.5,3D,14,0,No Fix
508,18:31:18.000 08/15/2024,41.88566233,-87.65364233,153.400,1.6,1.0,1.2,3D,14,0,No Fix
509,18:31:19.000 08/15/2024,41.88566400,-87.65362983,153.600,1.5,0.9,1.3,3D,14,0,No Fix
510,18:31:20.000 08/15/2024,41.88566350,-87.65361750,153.700,1.6,1.0,1.3,3D,13,0,No Fix
511,18:31:21.000 08/15/2024,41.88566417,-87.65360633,153.500,1.9,1.3,1.3,3D,13,0,No Fix
512,18:31:22.000 08/15/2024,41.88566367,-87.65359583,153.500,1.6,1.0,1.3,3D,14,0,No Fix
513,18:31:23.000 08/15/2024,41.88566317,-87.65358600,153.400,1.6,1.0,1.3,3D,12,0,No Fix
514,18:31:24.000 08/15/2024,41.88566300,-87.65357617,153.300,1.6,1.0,1.3,3D,11,0,No Fix
515,18:31:25.000 08/15/2024,41.88566100,-87.65356767,153.400,1.4,0.8,1.2,3D,14,0,No Fix
516,18:31:26.000 08/15/2024,41.88566083,-87.65356033,153.500,1.6,1.0,1.2,3D,13,0,No Fix
517,18:31:27.000 08/15/2024,41.88565783,-87.65355617,153.500,1.6,1.0,1.3,3D,13,0,No Fix
518,18:31:28.000 08/15/2024,41.88565567,-87.65355467,153.500,1.7,1.0,1.3,3D,13,0,No Fix
519,18:31:29.000 08/15/2024,41.88565417,-87.65355100,153.200,1.7,1.0,1.3,3D,13,0,No Fix
520,18:31:30.000 08/15/2024,41.88565583,-87.65354600,153.000,1.7,1.0,1.3,3D,13,0,No Fix
521,18:31:31.000 08/15/2024,41.88565783,-87.65354500,152.800,2.1,1.6,1.4,3D,11,0,No Fix
522,18:31:32.000 08/15/2024,41.88565633,-87.65354567,153.000,1.5,0.9,1.2,3D,13,0,No Fix
523,18:31:33.000 08/15/2024,41.88565617,-87.65354867,153.000,1.6,0.9,1.3,3D,12,0,No Fix
524,18:31:34.000 08/15/2024,41.88565283,-87.65355317,153.200,1.8,1.1,1.4,3D,10,0,No Fix
525,18:31:35.000 08/15/2024,41.88565167,-87.65355417,153.300,2.9,1.7,2.3,3D,8,0,No Fix
526,18:31:36.000 08/15/2024,41.88565117,-87.65355133,153.400,3.2,2.3,2.2,3D,7,0,No Fix
527,18:31:37.000 08/15/2024,41.88565217,-87.65354483,153.600,3.1,2.0,2.4,3D,7,0,No Fix
528,18:31:38.000 08/15/2024,41.88564917,-87.65354817,153.500,6.3,3.8,5.1,3D,7,0,No Fix
529,18:31:39.000 08/15/2024,41.88565183,-87.65354967,153.700,3.0,2.0,2.3,3D,8,0,No Fix
530,18:31:40.000 08/15/2024,41.88564000,-87.65355033,153.700,2.2,1.7,1.4,3D,10,0,No Fix
531,18:31:41.000 08/15/2024,41.88562633,-87.65356583,154.900,1.6,1.0,1.3,3D,13,0,No Fix
532,18:31:42.000 08/15/2024,41.88561967,-87.65355767,156.800,1.9,1.3,1.3,3D,13,0,No Fix
533,18:31:43.000 08/15/2024,41.88561733,-87.65355483,157.800,1.6,0.9,1.3,3D,14,0,No Fix
534,18:31:44.000 08/15/2024,41.88561183,-87.65355517,158.200,1.6,0.9,1.3,3D,14,0,No Fix
535,18:31:45.000 08/15/2024,41.88559683,-87.65355733,158.900,1.4,0.7,1.2,3D,17,0,No Fix
536,18:31:46.000 08/15/2024,41.88559067,-87.65355367,159.200,1.3,0.7,1.1,3D,17,0,No Fix
537,18:31:47.000 08/15/2024,41.88558533,-87.65355267,159.300,1.3,0.7,1.1,3D,15,0,No Fix
538,18:31:48.000 08/15/2024,41.88557817,-87.65355300,159.600,1.3,0.7,1.1,3D,15,0,No Fix
539,18:31:49.000 08/15/2024,41.88557117,-87.65355417,160.100,1.3,0.8,1.1,3D,16,0,No Fix
540,18:31:50.000 08/15/2024,41.88556233,-87.65355483,160.700,1.3,0.8,1.1,3D,16,0,No Fix
541,18:31:51.000 08/15/2024,41.88555500,-87.65355333,161.500,1.3,0.8,1.1,3D,15,0,No Fix
542,18:31:52.000 08/15/2024,41.88555600,-87.65355267,161.600,1.3,0.7,1.1,3D,16,0,No Fix
543,18:31:53.000 08/15/2024,41.88555883,-87.65355400,161.300,1.3,0.8,1.1,3D,15,0,No Fix
544,18:31:54.000 08/15/2024,41.88555650,-87.65355300,161.400,1.3,0.7,1.1,3D,14,0,No Fix
545,18:31:55.000 08/15/2024,41.88555183,-87.65355150,161.800,1.2,0.7,1.0,3D,16,0,No Fix
546,18:31:56.000 08/15/2024,41.88554850,-87.65355067,162.100,1.4,0.7,1.2,3D,16,0,No Fix
547,18:31:57.000 08/15/2024,41.88554317,-87.65354950,162.600,1.4,0.7,1.2,3D,16,0,No Fix
548,18:31:58.000 08/15/2024,41.88554083,-87.65354883,162.700,1.4,0.8,1.1,3D,14,0,No Fix
549,18:31:59.000 08/15/2024,41.88553917,-87.65354750,163.000,1.3,0.7,1.1,3D,17,0,No Fix
550,18:32:00.000 08/15/2024,41.88553850,-87.65354650,163.000,1.3,0.7,1.1,3D,15,0,No Fix
551,18:32:01.000 08/15/2024,41.88554117,-87.65354583,163.200,1.5,0.8,1.2,3D,15,0,No Fix
552,18:32:02.000 08/15/2024,41.88554417,-87.65354600,163.000,1.4,0.8,1.1,3D,14,0,No Fix
553,18:32:03.000 08/15/2024,41.88554417,-87.65354617,163.100,1.5,0.9,1.2,3D,12,0,No Fix
554,18:32:04.000 08/15/2024,41.88554383,-87.65354683,163.000,1.5,0.9,1.2,3D,14,0,No Fix
555,18:32:05.000 08/15/2024,41.88554050,-87.65354617,163.200,1.4,0.7,1.2,3D,17,0,No Fix
556,18:32:06.000 08/15/2024,41.88553867,-87.65354600,163.400,1.4,0.8,1.2,3D,16,0,No Fix
557,18:32:07.000 08/15/2024,41.88553417,-87.65354533,163.700,1.2,0.6,1.0,3D,17,0,No Fix
558,18:32:08.000 08/15/2024,41.88553067,-87.65354450,163.900,1.2,0.6,1.1,3D,16,0,No Fix
559,18:32:09.000 08/15/2024,41.88552833,-87.65354283,164.200,1.4,0.7,1.2,3D,16,0,No Fix
560,18:32:10.000 08/15/2024,41.88552717,-87.65354267,164.300,1.5,0.8,1.2,3D,15,0,No Fix
561,18:32:11.000 08/15/2024,41.88552783,-87.65354283,164.500,1.5,0.9,1.2,3D,13,0,No Fix
562,18:32:12.000 08/15/2024,41.88552767,-87.65354300,164.600,1.5,0.8,1.3,3D,15,0,No Fix
563,18:32:13.000 08/15/2024,41.88552717,-87.65354250,165.000,1.5,0.8,1.3,3D,15,0,No Fix
564,18:32:14.000 08/15/2024,41.88552617,-87.65354217,165.300,1.6,0.8,1.4,3D,14,0,No Fix
565,18:32:15.000 08/15/2024,41.88552550,-87.65354183,165.500,1.6,0.9,1.4,3D,13,0,No Fix
566,18:32:16.000 08/15/2024,41.88552567,-87.65354200,165.600,1.7,0.9,1.4,3D,13,0,No Fix
567,18:32:17.000 08/15/2024,41.88552650,-87.65354200,165.800,1.7,0.9,1.4,3D,13,0,No Fix
568,18:32:18.000 08/15/2024,41.88552633,-87.65354067,166.300,1.4,0.8,1.2,3D,17,0,No Fix
569,18:32:19.000 08/15/2024,41.88552567,-87.65353967,166.600,1.5,0.8,1.3,3D,16,0,No Fix
570,18:32:20.000 08/15/2024,41.88552433,-87.65353833,167.100,1.4,0.8,1.2,3D,17,0,No Fix
571,18:32:21.000 08/15/2024,41.88552250,-87.65353783,167.400,1.5,0.8,1.3,3D,16,0,No Fix
572,18:32:22.000 08/15/2024,41.88551917,-87.65353767,167.900,1.5,0.8,1.3,3D,16,0,No Fix
573,18:32:23.000 08/15/2024,41.88551550,-87.65353817,168.300,1.6,0.9,1.3,3D,14,0,No Fix
574,18:32:24.000 08/15/2024,41.88551517,-87.65353767,168.500,1.6,0.9,1.3,3D,13,0,No Fix
575,18:32:25.000 08/15/2024,41.88551450,-87.65353717,168.700,1.5,0.8,1.3,3D,15,0,No Fix
576,18:32:26.000 08/15/2024,41.88551383,-87.65353633,169.000,1.4,0.8,1.1,3D,16,0,No Fix
577,18:32:27.000 08/15/2024,41.88551183,-87.65353600,169.300,1.6,0.8,1.3,3D,14,0,No Fix
578,18:32:28.000 08/15/2024,41.88550900,-87.65353583,169.700,1.6,0.8,1.3,3D,14,0,No Fix
579,18:32:29.000 08/15/2024,41.88550600,-87.65353633,170.100,1.4,0.8,1.2,3D,14,0,No Fix
580,18:32:30.000 08/15/2024,41.88550583,-87.65353600,170.300,1.3,0.8,1.1,3D,15,0,No Fix
581,18:32:31.000 08/15/2024,41.88550600,-87.65353617,170.400,1.5,0.8,1.3,3D,15,0,No Fix
582,18:32:32.000 08/15/2024,41.88550683,-87.65353567,170.400,1.5,0.8,1.2,3D,15,0,No Fix
583,18:32:33.000 08/15/2024,41.88550700,-87.65353517,170.600,1.5,0.8,1.2,3D,16,0,No Fix
584,18:32:34.000 08/15/2024,41.88550733,-87.65353533,170.500,1.5,0.8,1.3,3D,16,0,No Fix
585,18:32:35.000 08/15/2024,41.88550617,-87.65353517,170.900,1.3,0.7,1.1,3D,18,0,No Fix
586,18:32:36.000 08/15/2024,41.88550383,-87.65353567,171.000,1.3,0.8,1.1,3D,15,0,No Fix
587,18:32:37.000 08/15/2024,41.88550467,-87.65353617,170.900,1.5,0.8,1.3,3D,15,0,No Fix
588,18:32:38.000 08/15/2024,41.88550517,-87.65353733,170.700,1.6,0.9,1.3,3D,15,0,No Fix
589,18:32:39.000 08/15/2024,41.88550517,-87.65353917,170.700,1.5,0.8,1.2,3D,16,0,No Fix
590,18:32:40.000 08/15/2024,41.88550383,-87.65354067,170.600,1.5,0.8,1.3,3D,16,0,No Fix
591,18:32:41.000 08/15/2024,41.88550250,-87.65354200,170.600,1.5,0.8,1.3,3D,16,0,No Fix
592,18:32:42.000 08/15/2024,41.88549983,-87.65354433,170.700,1.3,0.7,1.1,3D,17,0,No Fix
593,18:32:43.000 08/15/2024,41.88550017,-87.65354550,170.600,1.4,0.8,1.1,3D,15,0,No Fix
594,18:32:44.000 08/15/2024,41.88550017,-87.65354700,170.500,1.4,0.8,1.2,3D,16,0,No Fix
595,18:32:45.000 08/15/2024,41.88550050,-87.65354850,170.300,1.7,0.8,1.5,3D,15,0,No Fix
596,18:32:46.000 08/15/2024,41.88550033,-87.65354967,170.200,1.7,0.8,1.5,3D,15,0,No Fix
597,18:32:47.000 08/15/2024,41.88550083,-87.65355033,170.100,1.4,0.8,1.2,3D,14,0,No Fix
598,18:32:48.000 08/15/2024,41.88550183,-87.65355017,170.000,1.5,0.8,1.2,3D,13,0,No Fix
599,18:32:49.000 08/15/2024,41.88550233,-87.65355000,170.000,1.4,0.7,1.1,3D,16,0,No Fix
600,18:32:50.000 08/15/2024,41.88550033,-87.65355150,170.200,1.2,0.7,1.0,3D,19,0,No Fix
601,18:32:51.000 08/15/2024,41.88550000,-87.65355233,170.400,1.2,0.7,1.0,3D,18,0,No Fix
602,18:32:52.000 08/15/2024,41.88550000,-87.65355317,170.400,1.3,0.7,1.1,3D,17,0,No Fix
603,18:32:53.000 08/15/2024,41.88550033,-87.65355300,170.500,1.3,0.7,1.1,3D,16,0,No Fix
604,18:32:54.000 08/15/2024,41.88549917,-87.65355333,170.700,1.5,0.8,1.2,3D,16,0,No Fix
605,18:32:55.000 08/15/2024,41.88549650,-87.65355383,170.800,1.3,0.7,1.1,3D,17,0,No Fix
606,18:32:56.000 08/15/2024,41.88549667,-87.65355417,170.900,1.3,0.8,1.1,3D,15,0,No Fix
607,18:32:57.000 08/15/2024,41.88549700,-87.65355383,170.800,1.4,0.7,1.2,3D,16,0,No Fix
608,18:32:58.000 08/15/2024,41.88549733,-87.65355350,170.800,1.3,0.7,1.1,3D,17,0,No Fix
609,18:32:59.000 08/15/2024,41.88549783,-87.65355317,170.900,1.3,0.7,1.1,3D,17,0,No Fix
610,18:33:00.000 08/15/2024,41.88549800,-87.65355283,170.900,1.5,0.8,1.3,3D,16,0,No Fix
611,18:33:01.000 08/15/2024,41.88549617,-87.65355300,171.300,1.4,0.8,1.1,3D,17,0,No Fix
612,18:33:02.000 08/15/2024,41.88549667,-87.65355217,171.600,1.4,0.8,1.1,3D,17,0,No Fix
613,18:33:03.000 08/15/2024,41.88549767,-87.65355133,171.700,1.3,0.7,1.1,3D,17,0,No Fix
614,18:33:04.000 08/15/2024,41.88549767,-87.65355100,171.600,1.5,0.8,1.3,3D,16,0,No Fix
615,18:33:05.000 08/15/2024,41.88549717,-87.65355233,171.700,1.4,0.8,1.1,3D,16,0,No Fix
616,18:33:06.000 08/15/2024,41.88549600,-87.65355383,171.700,1.4,0.8,1.2,3D,17,0,No Fix
617,18:33:07.000 08/15/2024,41.88549483,-87.65355400,171.800,1.4,0.8,1.2,3D,17,0,No Fix
618,18:33:08.000 08/15/2024,41.88549400,-87.65355383,171.900,1.5,0.8,1.2,3D,16,0,No Fix
619,18:33:09.000 08/15/2024,41.88549233,-87.65355383,172.000,1.3,0.7,1.1,3D,17,0,No Fix
620,18:33:10.000 08/15/2024,41.88549017,-87.65355333,172.300,1.2,0.7,1.0,3D,19,0,No Fix
621,18:33:11.000 08/15/2024,41.88548900,-87.65355300,172.500,1.3,0.7,1.1,3D,17,0,No Fix
622,18:33:12.000 08/15/2024,41.88548633,-87.65355317,172.700,1.3,0.7,1.1,3D,17,0,No Fix
623,18:33:13.000 08/15/2024,41.88548450,-87.65355300,172.900,1.3,0.7,1.1,3D,17,0,No Fix
624,18:33:14.000 08/15/2024,41.88548400,-87.65355283,172.900,1.4,0.8,1.1,3D,16,0,No Fix
625,18:33:15.000 08/15/2024,41.88548167,-87.65355250,173.200,1.3,0.7,1.0,3D,17,0,No Fix
626,18:33:16.000 08/15/2024,41.88547883,-87.65355350,173.400,1.3,0.7,1.1,3D,17,0,No Fix
627,18:33:17.000 08/15/2024,41.88547900,-87.65355333,173.400,1.2,0.7,1.0,3D,17,0,No Fix
628,18:33:18.000 08/15/2024,41.88547900,-87.65355350,173.300,1.3,0.7,1.1,3D,15,0,No Fix
629,18:33:19.000 08/15/2024,41.88547800,-87.65355433,173.200,1.3,0.7,1.1,3D,15,0,No Fix
630,18:33:20.000 08/15/2024,41.88547900,-87.65355450,173.100,1.3,0.7,1.1,3D,15,0,No Fix
631,18:33:21.000 08/15/2024,41.88547883,-87.65355450,172.900,1.3,0.7,1.0,3D,16,0,No Fix
632,18:33:22.000 08/15/2024,41.88547917,-87.65355417,172.900,1.3,0.7,1.0,3D,15,0,No Fix
633,18:33:23.000 08/15/2024,41.88547983,-87.65355400,172.900,1.3,0.7,1.1,3D,14,0,No Fix
634,18:33:24.000 08/15/2024,41.88547967,-87.65355383,172.800,1.3,0.7,1.0,3D,17,0,No Fix
635,18:33:25.000 08/15/2024,41.88547867,-87.65355433,172.800,1.2,0.7,1.0,3D,17,0,No Fix
636,18:33:26.000 08/15/2024,41.88547883,-87.65355467,172.700,1.3,0.7,1.0,3D,17,0,No Fix
637,18:33:27.000 08/15/2024,41.88547917,-87.65355533,172.600,1.3,0.7,1.1,3D,16,0,No Fix
638,18:33:28.000 08/15/2024,41.88547867,-87.65355583,172.600,1.3,0.8,1.0,3D,16,0,No Fix
639,18:33:29.000 08/15/2024,41.88547733,-87.65355683,172.500,1.3,0.7,1.1,3D,15,0,No Fix
640,18:33:30.000 08/15/2024,41.88547683,-87.65355767,172.700,1.3,0.7,1.0,3D,17,0,No Fix
641,18:33:31.000 08/15/2024,41.88547650,-87.65355850,172.800,1.3,0.8,1.0,3D,16,0,No Fix
642,18:33:32.000 08/15/2024,41.88547633,-87.65355900,172.900,1.2,0.7,1.0,3D,18,0,No Fix
643,18:33:33.000 08/15/2024,41.88547717,-87.65355933,172.900,1.3,0.8,1.0,3D,17,0,No Fix
644,18:33:34.000 08/15/2024,41.88547817,-87.65355933,172.900,1.3,0.7,1.0,3D,16,0,No Fix
645,18:33:35.000 08/15/2024,41.88547900,-87.65355917,172.800,1.4,0.8,1.1,3D,16,0,No Fix
646,18:33:36.000 08/15/2024,41.88547900,-87.65355933,172.800,1.4,0.8,1.2,3D,17,0,No Fix
647,18:33:37.000 08/15/2024,41.88547783,-87.65355983,172.600,1.4,0.8,1.2,3D,17,0,No Fix
648,18:33:38.000 08/15/2024,41.88547633,-87.65355983,172.700,1.4,0.8,1.2,3D,18,0,No Fix
649,18:33:39.000 08/15/2024,41.88547533,-87.65356033,172.700,1.5,0.8,1.3,3D,16,0,No Fix
650,18:33:40.000 08/15/2024,41.88547617,-87.65356067,172.700,1.4,0.8,1.2,3D,17,0,No Fix
651,18:33:41.000 08/15/2024,41.88547617,-87.65356083,172.800,1.3,0.8,1.0,3D,16,0,No Fix
652,18:33:42.000 08/15/2024,41.88547633,-87.65356067,172.800,1.3,0.7,1.0,3D,18,0,No Fix
653,18:33:43.000 08/15/2024,41.88547617,-87.65356050,172.700,1.3,0.7,1.1,3D,17,0,No Fix
654,18:33:44.000 08/15/2024,41.88547533,-87.65356200,172.400,1.3,0.7,1.1,3D,16,0,No Fix
655,18:33:45.000 08/15/2024,41.88547417,-87.65356767,172.200,1.3,0.7,1.1,3D,17,0,No Fix
656,18:33:46.000 08/15/2024,41.88547383,-87.65357650,172.100,1.3,0.7,1.1,3D,16,0,No Fix
657,18:33:47.000 08/15/2024,41.88547400,-87.65358600,171.900,1.3,0.7,1.1,3D,16,0,No Fix
658,18:33:48.000 08/15/2024,41.88547450,-87.65359483,171.500,1.3,0.8,1.1,3D,16,0,No Fix
659,18:33:49.000 08/15/2024,41.88547517,-87.65360417,171.400,1.3,0.7,1.1,3D,17,0,No Fix
660,18:33:50.000 08/15/2024,41.88547600,-87.65361517,171.100,1.3,0.7,1.1,3D,17,0,No Fix
661,18:33:51.000 08/15/2024,41.88547717,-87.65362683,170.900,1.3,0.7,1.1,3D,17,0,No Fix
662,18:33:52.000 08/15/2024,41.88547800,-87.65363917,170.800,1.3,0.7,1.1,3D,15,0,No Fix
663,18:33:53.000 08/15/2024,41.88547817,-87.65365233,170.700,1.3,0.7,1.1,3D,16,0,No Fix
664,18:33:54.000 08/15/2024,41.88547883,-87.65366417,170.700,1.3,0.7,1.1,3D,17,0,No Fix
665,18:33:55.000 08/15/2024,41.88548017,-87.65367517,170.700,1.3,0.8,1.1,3D,16,0,No Fix
666,18:33:56.000 08/15/2024,41.88548150,-87.65368383,170.500,1.3,0.8,1.1,3D,15,0,No Fix
667,18:33:57.000 08/15/2024,41.88548200,-87.65369217,170.400,1.3,0.8,1.1,3D,16,0,No Fix
668,18:33:58.000 08/15/2024,41.88548267,-87.65370217,170.400,1.4,0.8,1.1,3D,15,0,No Fix
669,18:33:59.000 08/15/2024,41.88548400,-87.65371283,170.400,1.3,0.7,1.1,3D,16,0,No Fix
670,18:34:00.000 08/15/2024,41.88548617,-87.65372367,170.300,1.3,0.8,1.1,3D,15,0,No Fix
671,18:34:01.000 08/15/2024,41.88548750,-87.65373433,170.400,1.3,0.7,1.1,3D,15,0,No Fix
672,18:34:02.000 08/15/2024,41.88549017,-87.65374533,170.300,1.5,0.9,1.1,3D,14,0,No Fix
673,18:34:03.000 08/15/2024,41.88549133,-87.65375683,170.200,1.4,0.8,1.1,3D,15,0,No Fix
674,18:34:04.000 08/15/2024,41.88549233,-87.65376700,169.800,1.5,0.8,1.2,3D,15,0,No Fix
675,18:34:05.000 08/15/2024,41.88549317,-87.65377833,169.900,1.6,1.0,1.2,3D,14,0,No Fix
676,18:34:06.000 08/15/2024,41.88549450,-87.65379017,169.700,1.5,0.9,1.2,3D,13,0,No Fix
677,18:34:07.000 08/15/2024,41.88549583,-87.65380183,169.500,1.6,0.9,1.2,3D,14,0,No Fix
678,18:34:08.000 08/15/2024,41.88549617,-87.65381400,169.700,1.6,1.0,1.2,3D,14,0,No Fix
679,18:34:09.000 08/15/2024,41.88549550,-87.65382700,169.700,1.4,0.7,1.2,3D,14,0,No Fix
680,18:34:10.000 08/15/2024,41.88549500,-87.65383967,169.700,1.4,0.8,1.1,3D,14,0,No Fix
681,18:34:11.000 08/15/2024,41.88549100,-87.65385217,169.600,1.2,0.6,1.1,3D,18,0,No Fix
682,18:34:12.000 08/15/2024,41.88548833,-87.65386433,169.500,1.3,0.7,1.1,3D,16,0,No Fix
683,18:34:13.000 08/15/2024,41.88548733,-87.65387733,169.500,1.4,0.8,1.1,3D,15,0,No Fix
684,18:34:14.000 08/15/2024,41.88548500,-87.65389100,169.700,1.3,0.7,1.1,3D,16,0,No Fix
685,18:34:15.000 08/15/2024,41.88548533,-87.65390450,169.700,1.3,0.7,1.1,3D,17,0,No Fix
686,18:34:16.000 08/15/2024,41.88548717,-87.65391783,169.600,1.6,1.0,1.2,3D,13,0,No Fix
687,18:34:17.000 08/15/2024,41.88548783,-87.65393100,169.500,1.5,0.8,1.2,3D,15,0,No Fix
688,18:34:18.000 08/15/2024,41.88548867,-87.65394400,169.400,1.5,0.8,1.2,3D,15,0,No Fix
689,18:34:19.000 08/15/2024,41.88548667,-87.65395717,169.500,1.5,0.8,1.2,3D,15,0,No Fix
690,18:34:20.000 08/15/2024,41.88548550,-87.65397050,169.300,1.4,0.7,1.2,3D,16,0,No Fix
691,18:34:21.000 08/15/2024,41.88548233,-87.65398333,169.400,1.7,0.8,1.5,3D,14,0,No Fix
692,18:34:22.000 08/15/2024,41.88548150,-87.65399633,169.300,1.7,0.8,1.5,3D,13,0,No Fix
693,18:34:23.000 08/15/2024,41.88548233,-87.65400833,169.100,1.8,0.9,1.6,3D,12,0,No Fix
694,18:34:24.000 08/15/2024,41.88548500,-87.65402000,168.900,1.5,0.8,1.3,3D,13,0,No Fix
695,18:34:25.000 08/15/2024,41.88548883,-87.65403133,168.900,1.7,0.9,1.5,3D,14,0,No Fix
696,18:34:26.000 08/15/2024,41.88549117,-87.65404450,168.700,1.8,0.9,1.5,3D,13,0,No Fix
697,18:34:27.000 08/15/2024,41.88549317,-87.65405867,168.700,1.7,0.8,1.5,3D,15,0,No Fix
698,18:34:28.000 08/15/2024,41.88549150,-87.65407183,169.000,1.6,0.9,1.3,3D,15,0,No Fix
699,18:34:29.000 08/15/2024,41.88549117,-87.65408433,168.900,1.4,0.7,1.1,3D,17,0,No Fix
700,18:34:30.000 08/15/2024,41.88549117,-87.65409750,168.800,1.6,0.9,1.3,3D,16,0,No Fix
701,18:34:31.000 08/15/2024,41.88549150,-87.65411067,168.800,1.6,0.9,1.3,3D,15,0,No Fix
702,18:34:32.000 08/15/2024,41.88549167,-87.65412383,168.700,1.5,0.8,1.2,3D,17,0,No Fix
703,18:34:33.000 08/15/2024,41.88549233,-87.65413700,168.600,1.5,0.9,1.2,3D,15,0,No Fix
704,18:34:34.000 08/15/2024,41.88549533,-87.65415000,168.400,1.5,0.9,1.2,3D,15,0,No Fix
705,18:34:35.000 08/15/2024,41.88549850,-87.65416233,168.200,1.5,0.9,1.2,3D,13,0,No Fix
706,18:34:36.000 08/15/2024,41.88550267,-87.65417517,168.200,1.6,1.0,1.3,3D,13,0,No Fix
707,18:34:37.000 08/15/2024,41.88550333,-87.65418883,168.200,1.5,0.8,1.2,3D,15,0,No Fix
708,18:34:38.000 08/15/2024,41.88550267,-87.65420233,168.300,1.3,0.7,1.1,3D,16,0,No Fix
709,18:34:39.000 08/15/2024,41.88550167,-87.65421450,167.800,1.4,0.7,1.2,3D,15,0,No Fix
710,18:34:40.000 08/15/2024,41.88549950,-87.65422667,167.600,1.3,0.8,1.1,3D,15,0,No Fix
711,18:34:41.000 08/15/2024,41.88550167,-87.65423983,167.300,1.5,0.9,1.3,3D,14,0,No Fix
712,18:34:42.000 08/15/2024,41.88550350,-87.65425400,167.200,1.4,0.7,1.1,3D,16,0,No Fix
713,18:34:43.000 08/15/2024,41.88550550,-87.65426767,166.800,1.4,0.7,1.1,3D,16,0,No Fix
714,18:34:44.000 08/15/2024,41.88550633,-87.65428067,166.600,1.6,0.7,1.4,3D,16,0,No Fix
715,18:34:45.000 08/15/2024,41.88550800,-87.65429350,166.400,1.3,0.7,1.1,3D,15,0,No Fix
716,18:34:46.000 08/15/2024,41.88550850,-87.65430617,166.200,1.6,0.8,1.4,3D,15,0,No Fix
717,18:34:47.000 08/15/2024,41.88550967,-87.65431900,165.800,1.7,0.9,1.4,3D,15,0,No Fix
