Index,UTC,Lat,Lon,Alt (HAE),PDOP,HDOP,VDOP,Fix type (GPS),SVs Used,Carrier Range Status,RTK Fix Type
491,19:10:27.000 08/15/2024,41.88658217,-87.65764100,148.790,1.3,1.0,1.1,3D,25,1,Float
492,19:10:28.000 08/15/2024,41.88658283,-87.65763033,148.771,1.3,0.8,1.1,3D,24,1,Float
493,19:10:29.000 08/15/2024,41.88658350,-87.65761867,148.811,1.3,0.8,1.1,3D,25,1,Float
494,19:10:30.000 08/15/2024,41.88658417,-87.65760717,148.852,1.3,0.8,1.1,3D,25,1,Float
495,19:10:31.000 08/15/2024,41.88658467,-87.65759517,148.843,1.3,0.8,1.1,3D,25,1,Float
496,19:10:32.000 08/15/2024,41.88658533,-87.65758300,148.871,1.3,0.8,1.1,3D,25,1,Float
497,19:10:33.000 08/15/2024,41.88658583,-87.65757150,148.876,1.3,0.8,1.1,3D,25,1,Float
498,19:10:34.000 08/15/2024,41.88658650,-87.65755950,148.852,1.3,0.8,1.1,3D,25,1,Float
499,19:10:35.000 08/15/2024,41.88658767,-87.65754750,148.861,1.3,0.8,1.1,3D,25,1,Float
500,19:10:36.000 08/15/2024,41.88658900,-87.65753533,148.843,1.5,0.8,1.1,3D,25,1,Float
501,19:10:37.000 08/15/2024,41.88658983,-87.65752267,148.829,1.5,1.0,1.1,3D,24,1,Float
502,19:10:38.000 08/15/2024,41.88659050,-87.65751017,148.833,1.5,1.0,1.1,3D,24,1,Float
503,19:10:39.000 08/15/2024,41.88659067,-87.65749733,148.804,1.3,1.0,1.1,3D,26,1,Float
504,19:10:40.000 08/15/2024,41.88659083,-87.65748517,148.742,1.3,0.8,1.1,3D,26,1,Float
505,19:10:41.000 08/15/2024,41.88659150,-87.65747300,148.753,1.3,0.8,1.1,3D,26,1,Float
506,19:10:42.000 08/15/2024,41.88659167,-87.65746067,148.779,1.3,0.8,1.1,3D,25,1,Float
507,19:10:43.000 08/15/2024,41.88659217,-87.65744767,148.722,1.3,0.8,1.1,3D,27,1,Float
508,19:10:44.000 08/15/2024,41.88659250,-87.65743417,148.721,1.3,0.8,1.1,3D,26,1,Float
509,19:10:45.000 08/15/2024,41.88659250,-87.65742117,148.736,1.3,0.8,1.1,3D,26,1,Float
510,19:10:46.000 08/15/2024,41.88659250,-87.65740783,148.711,1.3,0.8,1.1,3D,27,1,Float
511,19:10:47.000 08/15/2024,41.88659217,-87.65739433,148.685,1.3,0.8,1.1,3D,27,1,Float
512,19:10:48.000 08/15/2024,41.88659200,-87.65738067,148.689,1.3,0.8,1.1,3D,27,1,Float
513,19:10:49.000 08/15/2024,41.88659167,-87.65736700,148.702,1.3,0.8,1.1,3D,27,1,Float
514,19:10:50.000 08/15/2024,41.88659233,-87.65735417,148.718,1.2,0.8,1.1,3D,27,1,Float
515,19:10:51.000 08/15/2024,41.88659267,-87.65734017,148.705,1.2,0.7,1.0,3D,28,1,Float
516,19:10:52.000 08/15/2024,41.88659283,-87.65732700,148.699,1.2,0.7,1.0,3D,28,1,Float
517,19:10:53.000 08/15/2024,41.88659300,-87.65731367,148.728,1.2,0.7,1.0,3D,28,1,Float
518,19:10:54.000 08/15/2024,41.88659267,-87.65730017,148.691,1.2,0.7,1.0,3D,28,1,Float
519,19:10:55.000 08/15/2024,41.88659367,-87.65728800,148.668,1.2,0.7,1.0,3D,28,1,Float
520,19:10:56.000 08/15/2024,41.88659450,-87.65727483,148.670,1.2,0.7,1.0,3D,28,1,Float
521,19:10:57.000 08/15/2024,41.88659483,-87.65726150,148.692,1.2,0.7,1.0,3D,28,1,Float
522,19:10:58.000 08/15/2024,41.88659500,-87.65724900,148.700,1.2,0.7,1.0,3D,28,1,Float
523,19:10:59.000 08/15/2024,41.88659533,-87.65723583,148.672,1.2,0.7,1.0,3D,28,1,Float
524,19:11:00.000 08/15/2024,41.88659550,-87.65722200,148.657,1.2,0.7,1.0,3D,28,1,Float
525,19:11:01.000 08/15/2024,41.88659583,-87.65720850,148.660,1.2,0.7,1.0,3D,28,1,Float
526,19:11:02.000 08/15/2024,41.88659583,-87.65719467,148.681,1.2,0.7,1.0,3D,28,1,Float
527,19:11:03.000 08/15/2024,41.88659617,-87.65718067,148.684,1.3,0.7,1.0,3D,27,1,Float
528,19:11:04.000 08/15/2024,41.88659650,-87.65716683,148.650,1.3,0.7,1.1,3D,27,1,Float
529,19:11:05.000 08/15/2024,41.88659650,-87.65715250,148.654,1.3,0.7,1.1,3D,28,1,Float
530,19:11:06.000 08/15/2024,41.88659650,-87.65713817,148.669,1.3,0.7,1.1,3D,28,1,Float
531,19:11:07.000 08/15/2024,41.88659617,-87.65712400,148.702,1.3,0.7,1.1,3D,28,1,Float
532,19:11:08.000 08/15/2024,41.88659583,-87.65711017,148.689,1.1,0.7,1.1,3D,28,1,Float
533,19:11:09.000 08/15/2024,41.88659567,-87.65709667,148.656,1.1,0.6,0.9,3D,28,1,Float
534,19:11:10.000 08/15/2024,41.88659567,-87.65708283,148.640,1.1,0.6,0.9,3D,28,1,Float
535,19:11:11.000 08/15/2024,41.88659583,-87.65706900,148.662,1.2,0.6,0.9,3D,28,1,Float
536,19:11:12.000 08/15/2024,41.88659617,-87.65705583,148.675,1.1,0.6,1.0,3D,28,1,Float
537,19:11:13.000 08/15/2024,41.88659633,-87.65704250,148.671,1.1,0.6,0.9,3D,28,1,Float
538,19:11:14.000 08/15/2024,41.88659633,-87.65702933,148.644,1.1,0.6,0.9,3D,28,1,Float
539,19:11:15.000 08/15/2024,41.88659617,-87.65701650,148.672,1.1,0.6,0.9,3D,28,1,Float
540,19:11:16.000 08/15/2024,41.88659650,-87.65700350,148.676,1.2,0.6,0.9,3D,27,1,Float
541,19:11:17.000 08/15/2024,41.88659667,-87.65699100,148.638,1.2,0.6,1.0,3D,28,1,Float
542,19:11:18.000 08/15/2024,41.88659750,-87.65697900,148.612,1.2,0.7,1.0,3D,28,1,Float
543,19:11:19.000 08/15/2024,41.88659883,-87.65696633,148.640,1.2,0.7,1.0,3D,28,1,Float
544,19:11:20.000 08/15/2024,41.88660100,-87.65695367,148.632,1.1,0.6,1.0,3D,28,1,Float
545,19:11:21.000 08/15/2024,41.88660317,-87.65694083,148.592,1.2,0.6,0.9,3D,28,1,Float
546,19:11:22.000 08/15/2024,41.88660483,-87.65692783,148.543,1.2,0.6,1.0,3D,28,1,Float
547,19:11:23.000 08/15/2024,41.88660650,-87.65691200,148.515,1.2,0.6,1.0,3D,26,1,Float
548,19:11:24.000 08/15/2024,41.88660717,-87.65689467,148.554,1.2,0.7,1.0,3D,27,1,Float
549,19:11:25.000 08/15/2024,41.88660583,-87.65687650,148.598,1.4,0.7,1.0,3D,28,1,Float
550,19:11:26.000 08/15/2024,41.88660383,-87.65686000,148.618,1.2,0.8,1.2,3D,28,1,Float
551,19:11:27.000 08/15/2024,41.88660233,-87.65684383,148.609,1.1,0.7,1.0,3D,30,1,Float
552,19:11:28.000 08/15/2024,41.88660217,-87.65682817,148.572,1.2,0.6,0.9,3D,30,1,Float
553,19:11:29.000 08/15/2024,41.88660300,-87.65681333,148.531,1.1,0.7,1.0,3D,30,1,Float
554,19:11:30.000 08/15/2024,41.88660400,-87.65679883,148.550,1.1,0.6,0.9,3D,30,1,Float
555,19:11:31.000 08/15/2024,41.88660500,-87.65678483,148.546,1.1,0.6,0.9,3D,30,1,Float
556,19:11:32.000 08/15/2024,41.88660550,-87.65677050,148.524,1.1,0.6,0.9,3D,29,1,Float
557,19:11:33.000 08/15/2024,41.88660533,-87.65675617,148.595,1.3,0.6,0.9,3D,30,1,Float
558,19:11:34.000 08/15/2024,41.88660450,-87.65674233,148.635,1.2,0.7,1.1,3D,30,1,Float
559,19:11:35.000 08/15/2024,41.88660300,-87.65672883,148.670,1.1,0.7,1.0,3D,30,1,Float
560,19:11:36.000 08/15/2024,41.88660183,-87.65671517,148.707,1.1,0.6,0.9,3D,30,1,Float
561,19:11:37.000 08/15/2024,41.88660133,-87.65670250,148.715,1.1,0.6,0.9,3D,30,1,Float
562,19:11:38.000 08/15/2024,41.88660083,-87.65668917,148.660,1.2,0.6,0.9,3D,29,1,Float
563,19:11:39.000 08/15/2024,41.88659967,-87.65667367,148.600,1.2,0.7,0.9,3D,29,1,Float
564,19:11:40.000 08/15/2024,41.88659950,-87.65666017,148.292,1.4,0.7,0.9,3D,28,1,Float
565,19:11:41.000 08/15/2024,41.88660000,-87.65664750,148.076,1.4,0.9,1.0,3D,27,1,Float
566,19:11:42.000 08/15/2024,41.88660067,-87.65663383,148.128,1.4,0.9,1.0,3D,29,1,Float
567,19:11:43.000 08/15/2024,41.88659833,-87.65661967,148.118,1.4,0.9,1.0,3D,27,1,Float
568,19:11:44.000 08/15/2024,41.88659700,-87.65660600,148.159,1.4,0.9,1.0,3D,28,1,Float
569,19:11:45.000 08/15/2024,41.88659767,-87.65659167,148.249,1.4,0.9,1.0,3D,28,1,Float
570,19:11:46.000 08/15/2024,41.88659750,-87.65657867,148.263,1.4,0.9,1.0,3D,28,1,Float
571,19:11:47.000 08/15/2024,41.88659833,-87.65656433,148.191,1.4,0.9,1.0,3D,27,1,Float
572,19:11:48.000 08/15/2024,41.88659883,-87.65655133,148.157,1.6,0.9,1.0,3D,25,1,Float
573,19:11:49.000 08/15/2024,41.88660017,-87.65653833,148.107,1.6,1.1,1.1,3D,27,1,Float
574,19:11:50.000 08/15/2024,41.88660033,-87.65652383,148.077,1.6,1.1,1.1,3D,27,1,Float
575,19:11:51.000 08/15/2024,41.88660050,-87.65651000,148.010,1.6,1.1,1.1,3D,27,1,Float
576,19:11:52.000 08/15/2024,41.88660250,-87.65649583,147.889,1.6,1.1,1.1,3D,28,1,Float
577,19:11:53.000 08/15/2024,41.88660267,-87.65648167,148.029,1.6,1.1,1.1,3D,27,1,Float
578,19:11:54.000 08/15/2024,41.88660167,-87.65646833,148.050,1.6,1.1,1.1,3D,24,1,Float
579,19:11:55.000 08/15/2024,41.88660117,-87.65645467,148.151,1.6,1.1,1.1,3D,27,1,Float
580,19:11:56.000 08/15/2024,41.88660050,-87.65644083,148.049,1.3,1.1,1.1,3D,28,1,Float
581,19:11:57.000 08/15/2024,41.88660117,-87.65642617,148.061,1.6,0.8,1.1,3D,27,1,Float
582,19:11:58.000 08/15/2024,41.88660167,-87.65641133,148.052,1.3,1.1,1.1,3D,29,1,Float
583,19:11:59.000 08/15/2024,41.88660283,-87.65639717,148.120,1.7,0.8,1.1,3D,28,1,Float
584,19:12:00.000 08/15/2024,41.88660333,-87.65638483,148.116,1.7,1.3,1.1,3D,28,1,Float
585,19:12:01.000 08/15/2024,41.88660300,-87.65637317,148.074,1.7,1.3,1.1,3D,26,1,Float
586,19:12:02.000 08/15/2024,41.88660283,-87.65636033,148.165,1.7,1.3,1.1,3D,26,1,Float
587,19:12:03.000 08/15/2024,41.88660233,-87.65634767,148.180,1.7,1.3,1.1,3D,24,1,Float
588,19:12:04.000 08/15/2024,41.88660383,-87.65633350,148.097,1.8,1.3,1.1,3D,21,1,Float
589,19:12:05.000 08/15/2024,41.88660567,-87.65631917,148.132,1.8,1.4,1.2,3D,22,1,Float
590,19:12:06.000 08/15/2024,41.88660717,-87.65630450,148.115,2.0,1.4,1.2,3D,24,1,Float
591,19:12:07.000 08/15/2024,41.88660800,-87.65629017,148.148,2.1,1.6,1.2,3D,24,1,Float
592,19:12:08.000 08/15/2024,41.88660733,-87.65627600,148.145,1.7,1.7,1.3,3D,23,1,Float
593,19:12:09.000 08/15/2024,41.88660717,-87.65626217,148.200,1.7,1.3,1.1,3D,26,1,Float
594,19:12:10.000 08/15/2024,41.88660750,-87.65624833,148.241,1.7,1.3,1.1,3D,25,1,Float
595,19:12:11.000 08/15/2024,41.88660700,-87.65623317,148.296,2.1,1.3,1.1,3D,25,1,Float
596,19:12:12.000 08/15/2024,41.88660683,-87.65621833,148.411,2.1,1.7,1.3,3D,22,1,Float
597,19:12:13.000 08/15/2024,41.88660667,-87.65620483,148.461,1.7,1.7,1.3,3D,23,1,Float
598,19:12:14.000 08/15/2024,41.88660650,-87.65619083,148.546,1.7,1.3,1.1,3D,25,1,Float
599,19:12:15.000 08/15/2024,41.88660683,-87.65617733,148.612,1.7,1.3,1.1,3D,26,1,Float
600,19:12:16.000 08/15/2024,41.88660767,-87.65616350,148.713,2.1,1.3,1.1,3D,25,1,Float
601,19:12:17.000 08/15/2024,41.88660767,-87.65615017,148.752,1.7,1.7,1.3,3D,26,1,Float
602,19:12:18.000 08/15/2024,41.88660667,-87.65613700,148.721,1.7,1.3,1.1,3D,24,1,Float
603,19:12:19.000 08/15/2024,41.88660650,-87.65612367,148.745,1.7,1.3,1.1,3D,24,1,Float
604,19:12:20.000 08/15/2024,41.88660650,-87.65611050,148.731,1.7,1.3,1.1,3D,23,1,Float
605,19:12:21.000 08/15/2024,41.88660650,-87.65609633,148.724,1.6,1.3,1.1,3D,24,1,Float
606,19:12:22.000 08/15/2024,41.88660783,-87.65608317,148.739,1.8,1.2,1.1,3D,22,1,Float
607,19:12:23.000 08/15/2024,41.88660833,-87.65606983,148.738,1.6,1.4,1.2,3D,22,1,Float
608,19:12:24.000 08/15/2024,41.88660867,-87.65605650,148.768,1.6,1.2,1.1,3D,23,1,Float
609,19:12:25.000 08/15/2024,41.88660867,-87.65604383,148.760,2.1,1.2,1.1,3D,21,1,Float
610,19:12:26.000 08/15/2024,41.88660917,-87.65603117,148.747,2.1,1.7,1.3,3D,21,1,Float
611,19:12:27.000 08/15/2024,41.88661000,-87.65601783,148.724,1.7,1.7,1.3,3D,21,1,Float
612,19:12:28.000 08/15/2024,41.88661200,-87.65600417,148.698,2.1,1.3,1.1,3D,21,1,Float
613,19:12:29.000 08/15/2024,41.88661467,-87.65599067,148.690,2.1,1.7,1.3,3D,22,1,Float
614,19:12:30.000 08/15/2024,41.88661667,-87.65597767,148.715,2.1,1.7,1.3,3D,23,1,Float
615,19:12:31.000 08/15/2024,41.88661967,-87.65596617,148.718,2.1,1.7,1.3,3D,25,1,Float
616,19:12:32.000 08/15/2024,41.88662283,-87.65595400,148.730,1.8,1.7,1.3,3D,24,1,Float
617,19:12:33.000 08/15/2024,41.88662500,-87.65594017,148.731,1.7,1.4,1.2,3D,23,1,Float
618,19:12:34.000 08/15/2024,41.88662617,-87.65592617,148.714,1.7,1.2,1.2,3D,24,1,Float
619,19:12:35.000 08/15/2024,41.88662783,-87.65591333,148.712,1.7,1.2,1.2,3D,23,1,Float
620,19:12:36.000 08/15/2024,41.88662850,-87.65590100,148.684,1.7,1.2,1.2,3D,22,1,Float
621,19:12:37.000 08/15/2024,41.88662850,-87.65588750,148.614,1.7,1.2,1.3,3D,24,1,Float
622,19:12:38.000 08/15/2024,41.88662817,-87.65587383,148.528,1.7,1.2,1.2,3D,25,1,Float
623,19:12:39.000 08/15/2024,41.88662867,-87.65585950,148.459,1.7,1.2,1.2,3D,25,1,Float
624,19:12:40.000 08/15/2024,41.88662950,-87.65584517,148.375,1.8,1.2,1.2,3D,24,1,Float
625,19:12:41.000 08/15/2024,41.88662950,-87.65583167,148.314,1.8,1.4,1.2,3D,26,1,Float
626,19:12:42.000 08/15/2024,41.88662950,-87.65581767,148.231,1.6,1.4,1.2,3D,26,1,Float
627,19:12:43.000 08/15/2024,41.88662983,-87.65580333,148.147,1.5,1.0,1.2,3D,26,1,Float
628,19:12:44.000 08/15/2024,41.88663100,-87.65578883,148.049,1.6,0.8,1.3,3D,27,1,Float
629,19:12:45.000 08/15/2024,41.88663117,-87.65577483,148.034,1.5,0.8,1.4,3D,25,1,Float
630,19:12:46.000 08/15/2024,41.88663067,-87.65576000,148.024,1.4,0.8,1.3,3D,27,1,Float
631,19:12:47.000 08/15/2024,41.88663083,-87.65574550,147.990,1.3,0.8,1.2,3D,27,1,Float
632,19:12:48.000 08/15/2024,41.88663117,-87.65573100,147.914,1.3,0.7,1.1,3D,26,1,Float
633,19:12:49.000 08/15/2024,41.88663117,-87.65571667,147.917,1.4,0.7,1.1,3D,26,1,Float
634,19:12:50.000 08/15/2024,41.88663167,-87.65570200,147.967,1.4,0.8,1.2,3D,28,1,Float
635,19:12:51.000 08/15/2024,41.88663200,-87.65568767,148.001,1.3,0.8,1.2,3D,27,1,Float
636,19:12:52.000 08/15/2024,41.88663217,-87.65567317,148.042,1.4,0.7,1.1,3D,27,1,Float
637,19:12:53.000 08/15/2024,41.88663200,-87.65565867,148.046,1.3,0.7,1.1,3D,26,1,Float
638,19:12:54.000 08/15/2024,41.88663067,-87.65564400,147.932,1.3,0.7,1.1,3D,24,2,Fixed
639,19:12:55.000 08/15/2024,41.88663083,-87.65562983,147.895,1.3,0.7,1.1,3D,26,2,Fixed
640,19:12:56.000 08/15/2024,41.88663133,-87.65561517,147.895,1.3,0.8,1.1,3D,27,2,Fixed
641,19:12:57.000 08/15/2024,41.88663183,-87.65560067,147.846,1.4,0.8,1.1,3D,26,2,Fixed
642,19:12:58.000 08/15/2024,41.88663217,-87.65558617,147.878,1.4,0.8,1.1,3D,25,2,Fixed
643,19:12:59.000 08/15/2024,41.88663317,-87.65557217,147.984,1.6,0.8,1.1,3D,24,2,Fixed
644,19:13:00.000 08/15/2024,41.88663300,-87.65555717,148.067,2.5,0.9,1.3,3D,25,2,Fixed
645,19:13:01.000 08/15/2024,41.88663233,-87.65554250,148.052,1.9,1.5,2.0,3D,25,2,Fixed
646,19:13:02.000 08/15/2024,41.88663050,-87.65553000,148.148,2.0,1.4,1.3,3D,28,1,Float
647,19:13:03.000 08/15/2024,41.88663050,-87.65551750,148.301,2.5,1.4,1.4,3D,27,1,Float
648,19:13:04.000 08/15/2024,41.88663083,-87.65550467,148.351,1.9,1.5,2.0,3D,28,1,Float
649,19:13:05.000 08/15/2024,41.88663067,-87.65549217,148.244,2.2,1.2,1.4,3D,26,1,Float
650,19:13:06.000 08/15/2024,41.88663000,-87.65547967,148.262,1.6,1.3,1.7,3D,25,1,Float
651,19:13:07.000 08/15/2024,41.88663117,-87.65546683,148.448,1.7,0.9,1.3,3D,28,1,Float
652,19:13:08.000 08/15/2024,41.88663167,-87.65545617,148.467,1.7,1.2,1.2,3D,26,0,No Fix
653,19:13:09.000 08/15/2024,41.88662950,-87.65544583,148.429,1.7,1.2,1.2,3D,26,0,No Fix
654,19:13:10.000 08/15/2024,41.88662900,-87.65543600,148.379,1.8,1.2,1.2,3D,24,0,No Fix
655,19:13:11.000 08/15/2024,41.88662967,-87.65542150,148.532,1.7,1.2,1.3,3D,26,1,Float
656,19:13:12.000 08/15/2024,41.88663033,-87.65540933,148.487,1.7,1.2,1.2,3D,26,1,Float
657,19:13:13.000 08/15/2024,41.88663017,-87.65539733,148.433,1.9,1.2,1.2,3D,25,1,Float
658,19:13:14.000 08/15/2024,41.88663017,-87.65538583,148.406,1.7,1.4,1.2,3D,27,1,Float
659,19:13:15.000 08/15/2024,41.88663083,-87.65537400,148.479,1.8,1.2,1.2,3D,25,1,Float
660,19:13:16.000 08/15/2024,41.88663000,-87.65536117,148.545,1.7,1.2,1.3,3D,26,1,Float
661,19:13:17.000 08/15/2024,41.88662917,-87.65534883,148.601,1.7,1.2,1.2,3D,26,1,Float
662,19:13:18.000 08/15/2024,41.88662850,-87.65533700,148.554,1.7,1.2,1.2,3D,27,1,Float
663,19:13:19.000 08/15/2024,41.88662883,-87.65532467,148.582,1.7,1.2,1.2,3D,25,1,Float
664,19:13:20.000 08/15/2024,41.88662950,-87.65531217,148.621,1.7,1.2,1.2,3D,26,1,Float
665,19:13:21.000 08/15/2024,41.88662933,-87.65530000,148.565,1.7,1.2,1.2,3D,23,1,Float
666,19:13:22.000 08/15/2024,41.88662883,-87.65528733,148.519,1.9,1.2,1.2,3D,24,1,Float
667,19:13:23.000 08/15/2024,41.88662833,-87.65527483,148.562,1.9,1.4,1.3,3D,23,1,Float
668,19:13:24.000 08/15/2024,41.88662783,-87.65526150,148.721,1.7,1.4,1.2,3D,27,1,Float
669,19:13:25.000 08/15/2024,41.88662650,-87.65524767,148.770,1.6,1.2,1.2,3D,27,1,Float
670,19:13:26.000 08/15/2024,41.88662583,-87.65523350,148.758,1.6,1.1,1.1,3D,27,1,Float
671,19:13:27.000 08/15/2024,41.88662583,-87.65521983,148.722,1.7,1.1,1.1,3D,26,1,Float
672,19:13:28.000 08/15/2024,41.88662633,-87.65520650,148.711,1.7,1.3,1.1,3D,25,1,Float
673,19:13:29.000 08/15/2024,41.88662683,-87.65519317,148.740,1.7,1.3,1.1,3D,24,1,Float
674,19:13:30.000 08/15/2024,41.88662750,-87.65518033,148.803,1.7,1.3,1.1,3D,25,1,Float
675,19:13:31.000 08/15/2024,41.88662767,-87.65516750,148.776,1.7,1.3,1.1,3D,24,1,Float
676,19:13:32.000 08/15/2024,41.88662717,-87.65515433,148.728,1.7,1.3,1.1,3D,27,1,Float
677,19:13:33.000 08/15/2024,41.88662717,-87.65514117,148.803,1.7,1.3,1.1,3D,28,1,Float
678,19:13:34.000 08/15/2024,41.88662700,-87.65512717,148.849,1.7,1.3,1.1,3D,26,1,Float
679,19:13:35.000 08/15/2024,41.88662633,-87.65511267,148.818,1.7,1.3,1.1,3D,26,1,Float
680,19:13:36.000 08/15/2024,41.88662550,-87.65509850,148.810,1.9,1.3,1.1,3D,25,1,Float
681,19:13:37.000 08/15/2024,41.88662433,-87.65508483,148.823,1.9,1.4,1.2,3D,23,1,Float
682,19:13:38.000 08/15/2024,41.88662367,-87.65507233,148.865,1.9,1.4,1.2,3D,26,1,Float
683,19:13:39.000 08/15/2024,41.88662383,-87.65506000,148.887,1.9,1.4,1.2,3D,27,1,Float
684,19:13:40.000 08/15/2024,41.88662433,-87.65504700,148.792,1.9,1.4,1.2,3D,24,1,Float
685,19:13:41.000 08/15/2024,41.88662583,-87.65503433,148.784,1.9,1.4,1.2,3D,24,1,Float
686,19:13:42.000 08/15/2024,41.88662767,-87.65502167,148.850,1.9,1.4,1.2,3D,25,1,Float
687,19:13:43.000 08/15/2024,41.88662883,-87.65500817,148.899,1.9,1.4,1.2,3D,25,1,Float
688,19:13:44.000 08/15/2024,41.88663000,-87.65499500,148.858,1.9,1.4,1.2,3D,24,1,Float
689,19:13:45.000 08/15/2024,41.88663083,-87.65498183,148.827,1.7,1.4,1.2,3D,28,1,Float
690,19:13:46.000 08/15/2024,41.88663200,-87.65496883,148.792,1.9,1.2,1.1,3D,25,1,Float
691,19:13:47.000 08/15/2024,41.88663350,-87.65495583,148.795,1.9,1.4,1.2,3D,24,1,Float
692,19:13:48.000 08/15/2024,41.88663417,-87.65494267,148.733,1.9,1.4,1.2,3D,26,1,Float
693,19:13:49.000 08/15/2024,41.88663467,-87.65492917,148.708,1.9,1.4,1.2,3D,24,1,Float
694,19:13:50.000 08/15/2024,41.88663533,-87.65491617,148.789,2.1,1.4,1.2,3D,23,1,Float
695,19:13:51.000 08/15/2024,41.88663500,-87.65490250,148.865,1.9,1.7,1.2,3D,25,1,Float
696,19:13:52.000 08/15/2024,41.88663417,-87.65488783,148.908,2.1,1.4,1.2,3D,23,1,Float
697,19:13:53.000 08/15/2024,41.88663467,-87.65487517,148.923,2.1,1.7,1.2,3D,24,1,Float
698,19:13:54.000 08/15/2024,41.88663483,-87.65486283,148.849,2.1,1.7,1.2,3D,23,1,Float
699,19:13:55.000 08/15/2024,41.88663567,-87.65485033,148.797,2.1,1.7,1.2,3D,25,1,Float
700,19:13:56.000 08/15/2024,41.88663567,-87.65483717,148.746,1.9,1.7,1.2,3D,26,1,Float
701,19:13:57.000 08/15/2024,41.88663583,-87.65482383,148.683,1.9,1.4,1.2,3D,24,1,Float
702,19:13:58.000 08/15/2024,41.88663617,-87.65481067,148.645,1.9,1.4,1.2,3D,27,1,Float
703,19:13:59.000 08/15/2024,41.88663583,-87.65479800,148.697,2.1,1.4,1.2,3D,25,1,Float
704,19:14:00.000 08/15/2024,41.88663517,-87.65478500,148.788,2.1,1.7,1.2,3D,24,1,Float
705,19:14:01.000 08/15/2024,41.88663433,-87.65477133,148.788,2.1,1.7,1.2,3D,24,1,Float
706,19:14:02.000 08/15/2024,41.88663367,-87.65475767,148.699,1.7,1.7,1.2,3D,24,1,Float
707,19:14:03.000 08/15/2024,41.88663367,-87.65474433,148.672,1.7,1.3,1.1,3D,24,1,Float
708,19:14:04.000 08/15/2024,41.88663417,-87.65473133,148.690,1.7,1.3,1.1,3D,25,1,Float
709,19:14:05.000 08/15/2024,41.88663417,-87.65471800,148.687,2.1,1.3,1.1,3D,26,1,Float
710,19:14:06.000 08/15/2024,41.88663467,-87.65470467,148.699,2.1,1.7,1.2,3D,24,1,Float
711,19:14:07.000 08/15/2024,41.88663533,-87.65469133,148.669,2.1,1.7,1.2,3D,23,1,Float
712,19:14:08.000 08/15/2024,41.88663567,-87.65467800,148.633,1.6,1.7,1.2,3D,25,1,Float
713,19:14:09.000 08/15/2024,41.88663617,-87.65466500,148.674,1.6,1.0,1.2,3D,25,1,Float
714,19:14:10.000 08/15/2024,41.88663650,-87.65465150,148.733,1.5,1.0,1.2,3D,27,1,Float
715,19:14:11.000 08/15/2024,41.88663650,-87.65463717,148.706,1.5,0.9,1.1,3D,26,1,Float
716,19:14:12.000 08/15/2024,41.88663633,-87.65462350,148.657,1.5,0.8,1.2,3D,28,1,Float
717,19:14:13.000 08/15/2024,41.88663617,-87.65461000,148.591,1.4,0.8,1.2,3D,27,1,Float
718,19:14:14.000 08/15/2024,41.88663550,-87.65459567,148.544,1.4,0.8,1.2,3D,28,1,Float
719,19:14:15.000 08/15/2024,41.88663450,-87.65458100,148.530,1.4,0.8,1.2,3D,25,1,Float
720,19:14:16.000 08/15/2024,41.88663333,-87.65456683,148.450,1.4,0.8,1.2,3D,29,1,Float
721,19:14:17.000 08/15/2024,41.88663233,-87.65455267,148.452,1.3,0.8,1.2,3D,27,1,Float
722,19:14:18.000 08/15/2024,41.88663217,-87.65453867,148.402,1.3,0.7,1.1,3D,27,1,Float
723,19:14:19.000 08/15/2024,41.88663317,-87.65452483,148.408,1.3,0.7,1.1,3D,28,1,Float
724,19:14:20.000 08/15/2024,41.88663350,-87.65451067,148.365,1.3,0.7,1.1,3D,29,1,Float
725,19:14:21.000 08/15/2024,41.88663350,-87.65449750,148.388,1.3,0.7,1.1,3D,27,1,Float
726,19:14:22.000 08/15/2024,41.88663300,-87.65448450,148.410,1.3,0.7,1.1,3D,29,1,Float
727,19:14:23.000 08/15/2024,41.88663267,-87.65447083,148.392,1.3,0.7,1.1,3D,27,1,Float
728,19:14:24.000 08/15/2024,41.88663233,-87.65445617,148.380,1.3,0.7,1.1,3D,28,1,Float
729,19:14:25.000 08/15/2024,41.88663133,-87.65444133,148.361,1.3,0.7,1.1,3D,26,1,Float
730,19:14:26.000 08/15/2024,41.88662967,-87.65442700,148.521,1.3,0.7,1.1,3D,27,1,Float
731,19:14:27.000 08/15/2024,41.88662750,-87.65441350,148.583,1.3,0.7,1.1,3D,27,1,Float
732,19:14:28.000 08/15/2024,41.88662200,-87.65440183,148.648,1.4,0.7,1.1,3D,25,1,Float
733,19:14:29.000 08/15/2024,41.88661600,-87.65439350,148.652,1.3,0.9,1.1,3D,25,1,Float
734,19:14:30.000 08/15/2024,41.88661267,-87.65438867,148.737,1.4,0.8,1.1,3D,25,1,Float
735,19:14:31.000 08/15/2024,41.88660717,-87.65439067,148.617,1.4,0.9,1.1,3D,24,1,Float
736,19:14:32.000 08/15/2024,41.88659933,-87.65439233,148.645,1.9,0.9,1.1,3D,22,1,Float
737,19:14:33.000 08/15/2024,41.88658983,-87.65439300,148.588,1.6,1.4,1.2,3D,24,1,Float
738,19:14:34.000 08/15/2024,41.88658000,-87.65439467,148.495,1.5,0.9,1.3,3D,25,1,Float
