Index,UTC,Lat,Lon,Alt (HAE),PDOP,HDOP,Fix type (GPS),Fix type (GPS) valid,PACC H,PACC V,PACC 3D,EDOP,NDOP,VDOP,GDOP,DGPS,SVs Used,Carrier Range Status
400,19:08:56.000 08/15/2024,41.88655867,-87.65875600,147.948,1.3,0.7,3D,Yes,0.062,0.070,0.094,,,1.1,,No,25,2
401,19:08:57.000 08/15/2024,41.88655850,-87.65874317,148.030,1.4,0.7,3D,Yes,0.058,0.072,0.092,,,1.1,,No,23,2
402,19:08:58.000 08/15/2024,41.88655867,-87.65873117,147.968,1.4,0.8,3D,Yes,0.059,0.073,0.094,,,1.1,,No,23,2
403,19:08:59.000 08/15/2024,41.88655967,-87.65871883,148.051,1.4,0.8,3D,Yes,0.061,0.074,0.096,,,1.1,,No,23,2
404,19:09:00.000 08/15/2024,41.88656050,-87.65870533,148.023,1.4,0.8,3D,Yes,0.062,0.075,0.097,,,1.1,,No,23,2
405,19:09:01.000 08/15/2024,41.88656133,-87.65869233,148.015,1.4,0.8,3D,Yes,0.058,0.074,0.094,,,1.1,,No,24,2
406,19:09:02.000 08/15/2024,41.88656183,-87.65867883,148.042,1.4,0.8,3D,Yes,0.059,0.074,0.095,,,1.1,,No,23,2
407,19:09:03.000 08/15/2024,41.88656150,-87.65866467,148.034,1.4,0.8,3D,Yes,0.061,0.086,0.105,,,1.1,,No,24,2
408,19:09:04.000 08/15/2024,41.88656167,-87.65865133,148.091,1.4,0.8,3D,Yes,0.084,0.128,0.153,,,1.1,,No,23,2
409,19:09:05.000 08/15/2024,41.88656283,-87.65863850,148.019,1.6,0.8,3D,Yes,0.078,0.122,0.145,,,1.1,,No,22,2
410,19:09:06.000 08/15/2024,41.88656300,-87.65862417,148.004,1.6,1.1,3D,Yes,0.063,0.078,0.100,,,1.1,,No,22,2
411,19:09:07.000 08/15/2024,41.88656333,-87.65861017,148.040,1.6,1.1,3D,Yes,0.052,0.065,0.083,,,1.1,,No,22,2
412,19:09:08.000 08/15/2024,41.88656367,-87.65859667,147.987,1.6,1.1,3D,Yes,0.061,0.091,0.110,,,1.1,,No,23,2
413,19:09:09.000 08/15/2024,41.88656300,-87.65858367,147.970,1.6,1.1,3D,Yes,0.059,0.090,0.108,,,1.1,,No,23,2
414,19:09:10.000 08/15/2024,41.88656350,-87.65856983,147.970,1.6,1.1,3D,Yes,0.060,0.087,0.106,,,1.1,,No,22,2
415,19:09:11.000 08/15/2024,41.88656367,-87.65855550,147.933,1.8,1.1,3D,Yes,0.066,0.116,0.133,,,1.1,,No,22,2
416,19:09:12.000 08/15/2024,41.88656367,-87.65854167,147.976,1.7,1.3,3D,Yes,0.063,0.108,0.125,,,1.2,,No,22,2
417,19:09:13.000 08/15/2024,41.88656417,-87.65852750,147.965,1.5,1.1,3D,Yes,0.061,0.101,0.118,,,1.2,,No,22,2
418,19:09:14.000 08/15/2024,41.88656600,-87.65851283,148.052,1.5,1.0,3D,Yes,0.061,0.099,0.116,,,1.1,,No,22,2
419,19:09:15.000 08/15/2024,41.88656650,-87.65849850,148.078,1.7,1.0,3D,Yes,0.062,0.102,0.119,,,1.1,,No,21,2
420,19:09:16.000 08/15/2024,41.88656650,-87.65848350,148.077,1.7,1.1,3D,Yes,0.070,0.095,0.118,,,1.2,,No,22,2
421,19:09:17.000 08/15/2024,41.88656733,-87.65846983,148.026,1.7,1.1,3D,Yes,0.072,0.094,0.118,,,1.2,,No,20,2
422,19:09:18.000 08/15/2024,41.88656767,-87.65845650,148.066,1.7,1.1,3D,Yes,0.074,0.091,0.117,,,1.2,,No,20,2
423,19:09:19.000 08/15/2024,41.88656717,-87.65844250,148.086,1.7,1.1,3D,Yes,0.076,0.093,0.120,,,1.2,,No,20,2
424,19:09:20.000 08/15/2024,41.88656683,-87.65842950,148.123,1.7,1.1,3D,Yes,0.071,0.081,0.108,,,1.2,,No,20,2
425,19:09:21.000 08/15/2024,41.88656733,-87.65841567,148.083,1.7,1.1,3D,Yes,0.067,0.082,0.106,,,1.2,,No,22,2
426,19:09:22.000 08/15/2024,41.88656783,-87.65840233,148.067,1.9,1.1,3D,Yes,0.066,0.093,0.114,,,1.2,,No,19,2
427,19:09:23.000 08/15/2024,41.88656783,-87.65838833,148.088,1.9,1.4,3D,Yes,0.065,0.094,0.114,,,1.3,,No,19,2
428,19:09:24.000 08/15/2024,41.88656617,-87.65837500,148.018,1.9,1.4,3D,Yes,0.065,0.082,0.105,,,1.3,,No,22,2
429,19:09:25.000 08/15/2024,41.88656783,-87.65836150,148.044,1.8,1.4,3D,Yes,0.071,0.098,0.121,,,1.3,,No,21,2
430,19:09:26.000 08/15/2024,41.88656850,-87.65834817,148.084,1.9,1.4,3D,Yes,0.064,0.084,0.106,,,1.2,,No,20,2
431,19:09:27.000 08/15/2024,41.88656783,-87.65833550,148.103,1.9,1.4,3D,Yes,0.064,0.079,0.102,,,1.3,,No,20,2
432,19:09:28.000 08/15/2024,41.88656783,-87.65832283,148.101,1.9,1.4,3D,Yes,0.066,0.080,0.104,,,1.3,,No,20,2
433,19:09:29.000 08/15/2024,41.88656800,-87.65830917,148.036,1.9,1.4,3D,Yes,0.094,0.074,0.120,,,1.3,,No,20,2
434,19:09:30.000 08/15/2024,41.88656850,-87.65829633,148.049,1.9,1.4,3D,Yes,0.082,0.078,0.113,,,1.3,,No,20,2
435,19:09:31.000 08/15/2024,41.88656883,-87.65828300,148.047,1.9,1.4,3D,Yes,0.076,0.082,0.112,,,1.2,,No,19,2
436,19:09:32.000 08/15/2024,41.88656967,-87.65827017,148.048,1.9,1.4,3D,Yes,0.076,0.084,0.113,,,1.2,,No,19,2
437,19:09:33.000 08/15/2024,41.88657017,-87.65825650,148.072,1.9,1.4,3D,Yes,0.075,0.084,0.113,,,1.2,,No,19,2
438,19:09:34.000 08/15/2024,41.88657033,-87.65824417,147.972,1.9,1.4,3D,Yes,0.107,0.128,0.167,,,1.2,,No,20,1
439,19:09:35.000 08/15/2024,41.88657183,-87.65823117,148.089,1.9,1.4,3D,Yes,0.092,0.099,0.135,,,1.2,,No,19,1
440,19:09:36.000 08/15/2024,41.88657217,-87.65821833,148.113,1.9,1.4,3D,Yes,0.082,0.091,0.122,,,1.2,,No,19,1
441,19:09:37.000 08/15/2024,41.88657300,-87.65820517,148.126,1.9,1.4,3D,Yes,0.080,0.093,0.123,,,1.2,,No,20,1
442,19:09:38.000 08/15/2024,41.88657483,-87.65819167,148.126,1.9,1.4,3D,Yes,0.082,0.070,0.108,,,1.2,,No,19,1
443,19:09:39.000 08/15/2024,41.88657483,-87.65817883,148.088,1.9,1.4,3D,Yes,0.072,0.065,0.097,,,1.2,,No,19,1
444,19:09:40.000 08/15/2024,41.88657467,-87.65816617,148.130,1.9,1.4,3D,Yes,0.144,0.095,0.173,,,1.2,,No,20,1
445,19:09:41.000 08/15/2024,41.88657367,-87.65815317,148.154,1.9,1.4,3D,Yes,0.111,0.087,0.141,,,1.2,,No,20,1
446,19:09:42.000 08/15/2024,41.88657367,-87.65813933,148.134,1.9,1.4,3D,Yes,0.085,0.086,0.121,,,1.2,,No,19,1
447,19:09:43.000 08/15/2024,41.88657417,-87.65812683,148.119,1.9,1.4,3D,Yes,0.076,0.071,0.104,,,1.2,,No,20,1
448,19:09:44.000 08/15/2024,41.88657500,-87.65811350,148.092,1.9,1.4,3D,Yes,0.086,0.098,0.130,,,1.2,,No,19,1
449,19:09:45.000 08/15/2024,41.88657633,-87.65810050,148.110,1.9,1.4,3D,Yes,0.079,0.076,0.110,,,1.2,,No,19,1
450,19:09:46.000 08/15/2024,41.88657683,-87.65808717,148.089,1.9,1.4,3D,Yes,0.072,0.068,0.099,,,1.2,,No,21,1
451,19:09:47.000 08/15/2024,41.88657650,-87.65807417,148.099,1.9,1.4,3D,Yes,0.089,0.110,0.141,,,1.2,,No,19,1
452,19:09:48.000 08/15/2024,41.88657683,-87.65806250,148.067,1.9,1.4,3D,Yes,0.087,0.111,0.141,,,1.2,,No,19,1
453,19:09:49.000 08/15/2024,41.88657700,-87.65805017,148.084,1.9,1.4,3D,Yes,0.084,0.099,0.130,,,1.2,,No,20,1
454,19:09:50.000 08/15/2024,41.88657750,-87.65803717,148.157,1.8,1.4,3D,Yes,0.084,0.095,0.127,,,1.2,,No,20,1
455,19:09:51.000 08/15/2024,41.88657733,-87.65802383,148.112,1.8,1.4,3D,Yes,0.080,0.086,0.117,,,1.2,,No,20,1
456,19:09:52.000 08/15/2024,41.88657767,-87.65801183,148.043,1.8,1.4,3D,Yes,0.080,0.085,0.117,,,1.2,,No,20,1
457,19:09:53.000 08/15/2024,41.88657817,-87.65799900,148.124,1.8,1.4,3D,Yes,0.068,0.064,0.093,,,1.2,,No,21,1
458,19:09:54.000 08/15/2024,41.88657833,-87.65798583,148.116,1.6,1.4,3D,Yes,0.079,0.078,0.111,,,1.2,,No,21,1
459,19:09:55.000 08/15/2024,41.88657883,-87.65797300,148.087,1.6,1.0,3D,Yes,0.087,0.094,0.128,,,1.2,,No,22,1
460,19:09:56.000 08/15/2024,41.88657917,-87.65796050,148.080,1.5,1.0,3D,Yes,0.118,0.088,0.147,,,1.2,,No,22,1
461,19:09:57.000 08/15/2024,41.88657917,-87.65794783,148.123,1.8,1.0,3D,Yes,0.074,0.064,0.098,,,1.1,,No,23,1
462,19:09:58.000 08/15/2024,41.88657867,-87.65793467,148.233,1.8,1.4,3D,Yes,0.080,0.093,0.123,,,1.2,,No,22,1
463,19:09:59.000 08/15/2024,41.88657867,-87.65792267,148.384,1.5,1.4,3D,Yes,0.103,0.086,0.134,,,1.2,,No,22,1
464,19:10:00.000 08/15/2024,41.88658017,-87.65791083,148.611,1.5,1.0,3D,Yes,0.077,0.067,0.102,,,1.1,,No,23,1
465,19:10:01.000 08/15/2024,41.88658083,-87.65789983,148.819,1.5,1.0,3D,Yes,0.067,0.060,0.090,,,1.1,,No,25,1
466,19:10:02.000 08/15/2024,41.88658067,-87.65788867,148.789,1.5,1.0,3D,Yes,0.074,0.058,0.094,,,1.1,,No,23,1
467,19:10:03.000 08/15/2024,41.88658133,-87.65787700,148.766,1.5,1.0,3D,Yes,0.085,0.061,0.105,,,1.1,,No,24,1
468,19:10:04.000 08/15/2024,41.88658117,-87.65786533,148.783,1.5,1.0,3D,Yes,0.105,0.068,0.125,,,1.1,,No,23,1
469,19:10:05.000 08/15/2024,41.88658133,-87.65785250,148.745,1.3,1.0,3D,Yes,0.074,0.069,0.101,,,1.1,,No,24,1
470,19:10:06.000 08/15/2024,41.88658117,-87.65784000,148.730,1.3,0.8,3D,Yes,0.071,0.064,0.096,,,1.1,,No,24,1
471,19:10:07.000 08/15/2024,41.88658100,-87.65782783,148.749,1.3,0.8,3D,Yes,0.056,0.055,0.078,,,1.1,,No,25,1
472,19:10:08.000 08/15/2024,41.88658183,-87.65781550,148.748,1.3,0.8,3D,Yes,0.072,0.059,0.093,,,1.1,,No,24,1
473,19:10:09.000 08/15/2024,41.88658233,-87.65780183,148.741,1.3,0.8,3D,Yes,0.067,0.058,0.089,,,1.1,,No,24,1
474,19:10:10.000 08/15/2024,41.88658283,-87.65778850,148.727,1.3,0.8,3D,Yes,0.066,0.058,0.088,,,1.1,,No,23,1
475,19:10:11.000 08/15/2024,41.88658300,-87.65777567,148.747,1.3,0.8,3D,Yes,0.056,0.055,0.078,,,1.1,,No,24,1
476,19:10:12.000 08/15/2024,41.88658250,-87.65776433,148.742,1.5,0.8,3D,Yes,0.052,0.053,0.074,,,1.1,,No,22,1
477,19:10:13.000 08/15/2024,41.88658267,-87.65775317,148.724,1.3,1.0,3D,Yes,0.063,0.056,0.084,,,1.1,,No,25,1
478,19:10:14.000 08/15/2024,41.88658233,-87.65774067,148.729,1.3,0.8,3D,Yes,0.064,0.056,0.085,,,1.1,,No,25,1
479,19:10:15.000 08/15/2024,41.88658167,-87.65772983,148.744,1.3,0.8,3D,Yes,0.064,0.057,0.086,,,1.1,,No,25,1
480,19:10:16.000 08/15/2024,41.88658167,-87.65771950,148.744,1.3,0.8,3D,Yes,0.065,0.057,0.086,,,1.1,,No,25,1
481,19:10:17.000 08/15/2024,41.88658283,-87.65770633,148.739,1.3,0.8,3D,Yes,0.065,0.058,0.087,,,1.1,,No,25,1
482,19:10:18.000 08/15/2024,41.88658333,-87.65769317,148.753,1.3,0.8,3D,Yes,0.064,0.062,0.089,,,1.1,,No,25,1
483,19:10:19.000 08/15/2024,41.88658383,-87.65768167,148.786,1.3,0.8,3D,Yes,0.061,0.057,0.083,,,1.1,,No,25,1
484,19:10:20.000 08/15/2024,41.88658300,-87.65767117,148.801,1.3,0.8,3D,Yes,0.061,0.057,0.083,,,1.1,,No,25,1
485,19:10:21.000 08/15/2024,41.88658117,-87.65766583,148.803,1.3,0.8,3D,Yes,0.059,0.055,0.081,,,1.1,,No,25,1
486,19:10:22.000 08/15/2024,41.88658133,-87.65766517,148.812,1.3,0.8,3D,Yes,0.049,0.051,0.071,,,1.1,,No,25,1
487,19:10:23.000 08/15/2024,41.88658150,-87.65766533,148.806,1.3,0.8,3D,Yes,0.048,0.049,0.069,,,1.1,,No,25,1
488,19:10:24.000 08/15/2024,41.88658200,-87.65766433,148.778,1.3,0.8,3D,Yes,0.042,0.047,0.063,,,1.1,,No,25,1
489,19:10:25.000 08/15/2024,41.88658150,-87.65766017,148.785,1.5,0.8,3D,Yes,0.060,0.055,0.081,,,1.1,,No,25,1
490,19:10:26.000 08/15/2024,41.88658150,-87.65765133,148.782,1.5,1.0,3D,Yes,0.058,0.054,0.079,,,1.1,,No,24,1
491,19:10:27.000 08/15/2024,41.88658217,-87.65764100,148.790,1.3,1.0,3D,Yes,0.059,0.054,0.080,,,1.1,,No,25,1
492,19:10:28.000 08/15/2024,41.88658283,-87.65763033,148.771,1.3,0.8,3D,Yes,0.061,0.054,0.081,,,1.1,,No,24,1
493,19:10:29.000 08/15/2024,41.88658350,-87.65761867,148.811,1.3,0.8,3D,Yes,0.062,0.054,0.082,,,1.1,,No,25,1
494,19:10:30.000 08/15/2024,41.88658417,-87.65760717,148.852,1.3,0.8,3D,Yes,0.062,0.055,0.083,,,1.1,,No,25,1
495,19:10:31.000 08/15/2024,41.88658467,-87.65759517,148.843,1.3,0.8,3D,Yes,0.058,0.054,0.079,,,1.1,,No,25,1
496,19:10:32.000 08/15/2024,41.88658533,-87.65758300,148.871,1.3,0.8,3D,Yes,0.058,0.050,0.077,,,1.1,,No,25,1
497,19:10:33.000 08/15/2024,41.88658583,-87.65757150,148.876,1.3,0.8,3D,Yes,0.059,0.054,0.080,,,1.1,,No,25,1
498,19:10:34.000 08/15/2024,41.88658650,-87.65755950,148.852,1.3,0.8,3D,Yes,0.060,0.055,0.081,,,1.1,,No,25,1
499,19:10:35.000 08/15/2024,41.88658767,-87.65754750,148.861,1.3,0.8,3D,Yes,0.059,0.051,0.078,,,1.1,,No,25,1
500,19:10:36.000 08/15/2024,41.88658900,-87.65753533,148.843,1.5,0.8,3D,Yes,0.059,0.048,0.076,,,1.1,,No,25,1
501,19:10:37.000 08/15/2024,41.88658983,-87.65752267,148.829,1.5,1.0,3D,Yes,0.049,0.045,0.067,,,1.1,,No,24,1
502,19:10:38.000 08/15/2024,41.88659050,-87.65751017,148.833,1.5,1.0,3D,Yes,0.048,0.045,0.066,,,1.1,,No,24,1
503,19:10:39.000 08/15/2024,41.88659067,-87.65749733,148.804,1.3,1.0,3D,Yes,0.061,0.053,0.081,,,1.1,,No,26,1
504,19:10:40.000 08/15/2024,41.88659083,-87.65748517,148.742,1.3,0.8,3D,Yes,0.061,0.050,0.079,,,1.1,,No,26,1
505,19:10:41.000 08/15/2024,41.88659150,-87.65747300,148.753,1.3,0.8,3D,Yes,0.060,0.053,0.080,,,1.1,,No,26,1
506,19:10:42.000 08/15/2024,41.88659167,-87.65746067,148.779,1.3,0.8,3D,Yes,0.058,0.052,0.078,,,1.1,,No,25,1
507,19:10:43.000 08/15/2024,41.88659217,-87.65744767,148.722,1.3,0.8,3D,Yes,0.048,0.050,0.069,,,1.1,,No,27,1
508,19:10:44.000 08/15/2024,41.88659250,-87.65743417,148.721,1.3,0.8,3D,Yes,0.048,0.051,0.070,,,1.1,,No,26,1
509,19:10:45.000 08/15/2024,41.88659250,-87.65742117,148.736,1.3,0.8,3D,Yes,0.049,0.047,0.068,,,1.1,,No,26,1
510,19:10:46.000 08/15/2024,41.88659250,-87.65740783,148.711,1.3,0.8,3D,Yes,0.049,0.046,0.067,,,1.1,,No,27,1
511,19:10:47.000 08/15/2024,41.88659217,-87.65739433,148.685,1.3,0.8,3D,Yes,0.049,0.048,0.069,,,1.1,,No,27,1
512,19:10:48.000 08/15/2024,41.88659200,-87.65738067,148.689,1.3,0.8,3D,Yes,0.062,0.051,0.080,,,1.1,,No,27,1
513,19:10:49.000 08/15/2024,41.88659167,-87.65736700,148.702,1.3,0.8,3D,Yes,0.052,0.049,0.071,,,1.1,,No,27,1
514,19:10:50.000 08/15/2024,41.88659233,-87.65735417,148.718,1.2,0.8,3D,Yes,0.050,0.051,0.071,,,1.1,,No,27,1
515,19:10:51.000 08/15/2024,41.88659267,-87.65734017,148.705,1.2,0.7,3D,Yes,0.057,0.054,0.079,,,1.0,,No,28,1
516,19:10:52.000 08/15/2024,41.88659283,-87.65732700,148.699,1.2,0.7,3D,Yes,0.048,0.053,0.072,,,1.0,,No,28,1
517,19:10:53.000 08/15/2024,41.88659300,-87.65731367,148.728,1.2,0.7,3D,Yes,0.048,0.050,0.069,,,1.0,,No,28,1
518,19:10:54.000 08/15/2024,41.88659267,-87.65730017,148.691,1.2,0.7,3D,Yes,0.053,0.055,0.076,,,1.0,,No,28,1
519,19:10:55.000 08/15/2024,41.88659367,-87.65728800,148.668,1.2,0.7,3D,Yes,0.053,0.055,0.076,,,1.0,,No,28,1
520,19:10:56.000 08/15/2024,41.88659450,-87.65727483,148.670,1.2,0.7,3D,Yes,0.053,0.053,0.075,,,1.0,,No,28,1
521,19:10:57.000 08/15/2024,41.88659483,-87.65726150,148.692,1.2,0.7,3D,Yes,0.050,0.051,0.071,,,1.0,,No,28,1
522,19:10:58.000 08/15/2024,41.88659500,-87.65724900,148.700,1.2,0.7,3D,Yes,0.044,0.051,0.067,,,1.0,,No,28,1
523,19:10:59.000 08/15/2024,41.88659533,-87.65723583,148.672,1.2,0.7,3D,Yes,0.043,0.051,0.067,,,1.0,,No,28,1
524,19:11:00.000 08/15/2024,41.88659550,-87.65722200,148.657,1.2,0.7,3D,Yes,0.044,0.050,0.067,,,1.0,,No,28,1
525,19:11:01.000 08/15/2024,41.88659583,-87.65720850,148.660,1.2,0.7,3D,Yes,0.042,0.049,0.065,,,1.0,,No,28,1
526,19:11:02.000 08/15/2024,41.88659583,-87.65719467,148.681,1.2,0.7,3D,Yes,0.049,0.055,0.074,,,1.0,,No,28,1
527,19:11:03.000 08/15/2024,41.88659617,-87.65718067,148.684,1.3,0.7,3D,Yes,0.049,0.056,0.074,,,1.0,,No,27,1
528,19:11:04.000 08/15/2024,41.88659650,-87.65716683,148.650,1.3,0.7,3D,Yes,0.044,0.054,0.070,,,1.1,,No,27,1
529,19:11:05.000 08/15/2024,41.88659650,-87.65715250,148.654,1.3,0.7,3D,Yes,0.043,0.059,0.073,,,1.1,,No,28,1
530,19:11:06.000 08/15/2024,41.88659650,-87.65713817,148.669,1.3,0.7,3D,Yes,0.040,0.053,0.066,,,1.1,,No,28,1
531,19:11:07.000 08/15/2024,41.88659617,-87.65712400,148.702,1.3,0.7,3D,Yes,0.038,0.051,0.064,,,1.1,,No,28,1
532,19:11:08.000 08/15/2024,41.88659583,-87.65711017,148.689,1.1,0.7,3D,Yes,0.038,0.051,0.064,,,1.1,,No,28,1
533,19:11:09.000 08/15/2024,41.88659567,-87.65709667,148.656,1.1,0.6,3D,Yes,0.039,0.051,0.064,,,0.9,,No,28,1
534,19:11:10.000 08/15/2024,41.88659567,-87.65708283,148.640,1.1,0.6,3D,Yes,0.039,0.051,0.064,,,0.9,,No,28,1
535,19:11:11.000 08/15/2024,41.88659583,-87.65706900,148.662,1.2,0.6,3D,Yes,0.037,0.047,0.060,,,0.9,,No,28,1
536,19:11:12.000 08/15/2024,41.88659617,-87.65705583,148.675,1.1,0.6,3D,Yes,0.036,0.047,0.059,,,1.0,,No,28,1
537,19:11:13.000 08/15/2024,41.88659633,-87.65704250,148.671,1.1,0.6,3D,Yes,0.037,0.048,0.061,,,0.9,,No,28,1
538,19:11:14.000 08/15/2024,41.88659633,-87.65702933,148.644,1.1,0.6,3D,Yes,0.036,0.046,0.058,,,0.9,,No,28,1
539,19:11:15.000 08/15/2024,41.88659617,-87.65701650,148.672,1.1,0.6,3D,Yes,0.037,0.049,0.061,,,0.9,,No,28,1
540,19:11:16.000 08/15/2024,41.88659650,-87.65700350,148.676,1.2,0.6,3D,Yes,0.040,0.063,0.075,,,0.9,,No,27,1
541,19:11:17.000 08/15/2024,41.88659667,-87.65699100,148.638,1.2,0.6,3D,Yes,0.040,0.065,0.076,,,1.0,,No,28,1
542,19:11:18.000 08/15/2024,41.88659750,-87.65697900,148.612,1.2,0.7,3D,Yes,0.038,0.051,0.064,,,1.0,,No,28,1
543,19:11:19.000 08/15/2024,41.88659883,-87.65696633,148.640,1.2,0.7,3D,Yes,0.036,0.048,0.060,,,1.0,,No,28,1
544,19:11:20.000 08/15/2024,41.88660100,-87.65695367,148.632,1.1,0.6,3D,Yes,0.037,0.048,0.061,,,1.0,,No,28,1
545,19:11:21.000 08/15/2024,41.88660317,-87.65694083,148.592,1.2,0.6,3D,Yes,0.037,0.049,0.061,,,0.9,,No,28,1
546,19:11:22.000 08/15/2024,41.88660483,-87.65692783,148.543,1.2,0.6,3D,Yes,0.038,0.061,0.072,,,1.0,,No,28,1
547,19:11:23.000 08/15/2024,41.88660650,-87.65691200,148.515,1.2,0.6,3D,Yes,0.039,0.062,0.073,,,1.0,,No,26,1
548,19:11:24.000 08/15/2024,41.88660717,-87.65689467,148.554,1.2,0.7,3D,Yes,0.039,0.063,0.074,,,1.0,,No,27,1
549,19:11:25.000 08/15/2024,41.88660583,-87.65687650,148.598,1.4,0.7,3D,Yes,0.037,0.049,0.061,,,1.0,,No,28,1
550,19:11:26.000 08/15/2024,41.88660383,-87.65686000,148.618,1.2,0.8,3D,Yes,0.037,0.050,0.062,,,1.2,,No,28,1
551,19:11:27.000 08/15/2024,41.88660233,-87.65684383,148.609,1.1,0.7,3D,Yes,0.038,0.061,0.072,,,1.0,,No,30,1
552,19:11:28.000 08/15/2024,41.88660217,-87.65682817,148.572,1.2,0.6,3D,Yes,0.038,0.062,0.073,,,0.9,,No,30,1
553,19:11:29.000 08/15/2024,41.88660300,-87.65681333,148.531,1.1,0.7,3D,Yes,0.038,0.062,0.073,,,1.0,,No,30,1
554,19:11:30.000 08/15/2024,41.88660400,-87.65679883,148.550,1.1,0.6,3D,Yes,0.037,0.049,0.061,,,0.9,,No,30,1
555,19:11:31.000 08/15/2024,41.88660500,-87.65678483,148.546,1.1,0.6,3D,Yes,0.037,0.049,0.061,,,0.9,,No,30,1
556,19:11:32.000 08/15/2024,41.88660550,-87.65677050,148.524,1.1,0.6,3D,Yes,0.035,0.045,0.057,,,0.9,,No,29,1
557,19:11:33.000 08/15/2024,41.88660533,-87.65675617,148.595,1.3,0.6,3D,Yes,0.038,0.055,0.067,,,0.9,,No,30,1
558,19:11:34.000 08/15/2024,41.88660450,-87.65674233,148.635,1.2,0.7,3D,Yes,0.039,0.046,0.060,,,1.1,,No,30,1
559,19:11:35.000 08/15/2024,41.88660300,-87.65672883,148.670,1.1,0.7,3D,Yes,0.044,0.047,0.064,,,1.0,,No,30,1
560,19:11:36.000 08/15/2024,41.88660183,-87.65671517,148.707,1.1,0.6,3D,Yes,0.045,0.047,0.065,,,0.9,,No,30,1
561,19:11:37.000 08/15/2024,41.88660133,-87.65670250,148.715,1.1,0.6,3D,Yes,0.043,0.045,0.062,,,0.9,,No,30,1
562,19:11:38.000 08/15/2024,41.88660083,-87.65668917,148.660,1.2,0.6,3D,Yes,0.044,0.048,0.065,,,0.9,,No,29,1
563,19:11:39.000 08/15/2024,41.88659967,-87.65667367,148.600,1.2,0.7,3D,Yes,0.052,0.056,0.076,,,0.9,,No,29,1
564,19:11:40.000 08/15/2024,41.88659950,-87.65666017,148.292,1.4,0.7,3D,Yes,0.053,0.058,0.079,,,0.9,,No,28,1
565,19:11:41.000 08/15/2024,41.88660000,-87.65664750,148.076,1.4,0.9,3D,Yes,0.117,0.096,0.151,,,1.0,,No,27,1
566,19:11:42.000 08/15/2024,41.88660067,-87.65663383,148.128,1.4,0.9,3D,Yes,0.099,0.083,0.129,,,1.0,,No,29,1
567,19:11:43.000 08/15/2024,41.88659833,-87.65661967,148.118,1.4,0.9,3D,Yes,0.092,0.102,0.137,,,1.0,,No,27,1
568,19:11:44.000 08/15/2024,41.88659700,-87.65660600,148.159,1.4,0.9,3D,Yes,0.090,0.119,0.149,,,1.0,,No,28,1
569,19:11:45.000 08/15/2024,41.88659767,-87.65659167,148.249,1.4,0.9,3D,Yes,0.080,0.086,0.117,,,1.0,,No,28,1
570,19:11:46.000 08/15/2024,41.88659750,-87.65657867,148.263,1.4,0.9,3D,Yes,0.086,0.099,0.131,,,1.0,,No,28,1
571,19:11:47.000 08/15/2024,41.88659833,-87.65656433,148.191,1.4,0.9,3D,Yes,0.087,0.096,0.130,,,1.0,,No,27,1
572,19:11:48.000 08/15/2024,41.88659883,-87.65655133,148.157,1.6,0.9,3D,Yes,0.096,0.134,0.165,,,1.0,,No,25,1
573,19:11:49.000 08/15/2024,41.88660017,-87.65653833,148.107,1.6,1.1,3D,Yes,0.091,0.127,0.156,,,1.1,,No,27,1
574,19:11:50.000 08/15/2024,41.88660033,-87.65652383,148.077,1.6,1.1,3D,Yes,0.089,0.109,0.141,,,1.1,,No,27,1
575,19:11:51.000 08/15/2024,41.88660050,-87.65651000,148.010,1.6,1.1,3D,Yes,0.092,0.105,0.140,,,1.1,,No,27,1
576,19:11:52.000 08/15/2024,41.88660250,-87.65649583,147.889,1.6,1.1,3D,Yes,0.144,0.116,0.185,,,1.1,,No,28,1
577,19:11:53.000 08/15/2024,41.88660267,-87.65648167,148.029,1.6,1.1,3D,Yes,0.156,0.111,0.191,,,1.1,,No,27,1
578,19:11:54.000 08/15/2024,41.88660167,-87.65646833,148.050,1.6,1.1,3D,Yes,0.110,0.107,0.153,,,1.1,,No,24,1
579,19:11:55.000 08/15/2024,41.88660117,-87.65645467,148.151,1.6,1.1,3D,Yes,0.105,0.108,0.151,,,1.1,,No,27,1
580,19:11:56.000 08/15/2024,41.88660050,-87.65644083,148.049,1.3,1.1,3D,Yes,0.099,0.102,0.142,,,1.1,,No,28,1
581,19:11:57.000 08/15/2024,41.88660117,-87.65642617,148.061,1.6,0.8,3D,Yes,0.098,0.117,0.153,,,1.1,,No,27,1
582,19:11:58.000 08/15/2024,41.88660167,-87.65641133,148.052,1.3,1.1,3D,Yes,0.097,0.110,0.147,,,1.1,,No,29,1
583,19:11:59.000 08/15/2024,41.88660283,-87.65639717,148.120,1.7,0.8,3D,Yes,0.097,0.108,0.145,,,1.1,,No,28,1
584,19:12:00.000 08/15/2024,41.88660333,-87.65638483,148.116,1.7,1.3,3D,Yes,0.112,0.139,0.179,,,1.1,,No,28,1
585,19:12:01.000 08/15/2024,41.88660300,-87.65637317,148.074,1.7,1.3,3D,Yes,0.101,0.146,0.178,,,1.1,,No,26,1
586,19:12:02.000 08/15/2024,41.88660283,-87.65636033,148.165,1.7,1.3,3D,Yes,0.136,0.113,0.177,,,1.1,,No,26,1
